File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmr,7,574.7904972,248.6307538,16.09326978,6.377235755,3.019211568,4.390637597,0,0,7.0.2,575,249,16,6,341.7230894,0.051602705,6267.205885,0.948397295,1,-0.165180202,0.047796469,-0.114692907,0,-1,
1,tmr,7,669,246,13,5.377235755,2.94595159,26.19894694,0,0,7.0.2,669,246,13,,,,,,,,,,,,
1,tmr,8,931.0781083,329.8251757,12.82969095,10000001,3.026693054,20.55805264,0,0,7.0.2,931,330,13,,,,,,,,,,,,
1,tmr,8,900.7943489,330.4480066,13.2170625,10000000,3.672954244,23.96792807,0,0,7.0.2,901,330,13,12,899.2152153,0.188986923,3858.526102,0.811013077,2,0.532726409,0.269472305,-0.281234883,0,-1,
1,tmr,10,607.4791241,425.4979191,14.68700876,12.84264032,2.640359271,12.57351693,0,0,7.0.2,607,425,15,6,221.5867162,0.035135711,6038.558631,0.964864289,1,0.462338435,0.553485224,-0.197414144,0,-1,
1,tmr,10,762.6725303,438.1294965,15.16649934,11.84264032,2.616345477,11.2277524,0,0,7.0.2,763,438,15,6,2170.872108,0.160911286,11319.14755,0.839088714,2,0.842100644,-0.263413236,-0.169208816,0,-1,
1,tmr,10,751.4908406,462.8424251,14.05959439,10.84264032,5.12188724,3.230111668,0,0,7.0.2,751,463,14,6,1246.490344,0.078904626,14550.40643,0.921095374,2,0.895271598,-0.104868861,-0.234320872,0,-1,
1,tmr,10,762.2482599,459.293109,15.53589036,6.517074744,3.312594685,6.643209823,0,0,7.0.2,762,459,16,6,980.3021678,0.065506698,13980.12669,0.934493302,2,0.907687912,-0.17870827,-0.147479932,0,-1,
1,tmr,10,754.9806357,445.5855417,15.18461031,5.169089038,2.75011058,22.41104989,0,0,7.0.2,755,446,15,6,1417.919884,0.102633858,12395.90803,0.897366142,2,0.848680332,-0.191481501,-0.168143465,0,-1,
1,tmr,11,886.8727294,378.4500492,12.4505423,4.672233163,2.597104973,24.02140481,0,0,7.0.2,887,378,12,12,756.5844419,0.173965525,3592.04396,0.826034475,2,0.72397311,0.543110978,-0.326324306,0,-1,
1,tmr,11,935.0215884,359.586981,15.29320899,4.956303169,3.048531598,35.6970667,0,0,7.0.2,935,360,15,12,1254.591214,0.265122907,3478.072584,0.734877093,2,0.696796206,-0.00609528,-0.159108618,0,-1,
1,tmr,12,406.2633182,429.1010148,16.35529049,4.487254968,2.928854272,8.725020842,0,0,7.0.2,406,429,16,4,4793.057419,1,0,0,2,0.581019054,0.086863516,-0.017710892,0,1,159.303212
1,tmr,13,295.4530573,483.232196,11.47053678,7.254294753,2.634962872,9.136332405,0,0,7.0.2,295,483,11,4,3441.161034,0.875020356,491.1699621,0.124979644,1,-0.328298842,0.184433544,-0.305049345,0,2,159.303212
1,tmr,13,255.4952854,436.2025559,12.36658102,6.254294753,2.599549429,6.131286408,0,0,7.0.2,255,436,12,,,,,,,,,,,,
1,tmr,13,263.2648125,431.9711453,11.93510348,5.254294753,3.274853197,6.478269413,0,0,7.0.2,263,432,12,,,,,,,,,,,,
1,tmr,14,564.6985114,559.4466059,13.45006852,8.310842836,3.334432592,6.433476026,0,0,7.0.2,565,559,13,8,4033.527732,0.880622863,546.3428654,0.119377137,1,-0.393304711,-0.029451006,-0.180681249,0,1,5.659870499
1,tmr,14,567.3009871,558.0686129,13.19862002,4.680663724,3.503532914,12.844145,0,0,7.0.2,567,558,13,8,3959.586005,0.874717571,566.9055132,0.125282429,1,-0.375905243,-0.074194275,-0.195472338,0,2,5.659870499
1,tmr,15,325.1154864,588.2603098,11.14780636,7.489634514,3.732668386,8.66725897,0,0,7.0.2,325,588,11,2,2811.095068,0.777295928,805.3385685,0.222704072,2,0.782677438,0.131669741,-0.377113222,0,-1,
1,tmr,15,305.1667083,599.9028957,12.79373631,4.433281788,3.15618101,8.791139651,0,0,7.0.2,305,600,13,2,3838.120892,1,0,1.11E-16,2,0.5980821,0.062164165,-0.280293813,0,-1,
1,tmr,16,76.22414682,611.2477663,12.07701063,5.255350326,3.435020051,15.06568965,0,0,7.0.2,76,611,12,,,,,,,,,,,,
1,tmr,16,81.13214397,592.6218658,12.40593633,8.486083102,3.512054674,18.7125205,0,0,7.0.2,81,593,12,,,,,,,,,,,,
1,tmr,17,809.9143066,681.569519,12,5.569656619,2.82075586,0.143315481,0,0,7.0.2,810,682,12,10,2678.984942,0.545813765,2229.508184,0.454186235,1,0.316907283,0.551361591,-0.294387762,0,-1,
1,tmr,17,814.5722161,682.9898819,12.27339177,4.569656619,2.824874639,15.73807711,0,0,7.0.2,815,683,12,10,2333.315962,0.481731762,2509.446734,0.518268238,1,0.394988743,0.534605489,-0.278305893,0,-1,
1,tmr,17,835.3937995,592.7566019,14.42093311,4.485074588,3.083855552,8.543249677,0,0,7.0.2,835,593,14,10,228.3582455,0.043964177,4964.312437,0.956035823,1,-0.022950446,-0.936898238,-0.151979932,0,-1,
1,tmr,18,230.1846347,652.382687,13.12333978,6.882287658,3.35799369,8.61686049,0,0,7.0.2,230,652,13,2,1285.532039,0.321442485,2713.84849,0.678557515,1,-0.142120716,-0.090969885,-0.260905374,0,-1,
1,tmr,18,190.9345783,746.9893944,12.63294905,4.645003983,3.310036899,17.31151435,0,0,7.0.2,191,747,13,,,,,,,,,,,,
1,tmr,19,500.4172699,759.1693178,14.11357445,7.827123675,2.758008688,5.499132821,0,0,7.0.2,500,759,14,7,1331.592922,0.280644177,3412.326995,0.719355823,2,0.64595852,0.365253233,-0.155447505,0,0,
1,tmr,20,658.9374885,805.8857198,17.18495965,10000002,1.961358426,5.099526216,0,0,7.0.2,659,806,17,9,3473.124647,0.815047047,788.126498,0.184952953,1,-0.139907493,0.306007469,-0.014331512,0,1,9.417442251
1,tmr,20,638.7571411,810.765686,16,10000001,13.05141353,1.298222971,0,0,7.0.2,639,811,16,9,806.6058286,0.190638406,3424.740071,0.809361594,1,-0.223672751,0.72302071,-0.084035021,0,2,9.417442251
1,tmr,21,797.8283432,844.1332114,16.10870702,3.623775227,3.643869908,6.711606316,0,0,7.0.2,798,844,16,11,1495.326503,0.368731997,2559.971644,0.631268003,1,-0.492558529,0.425491852,-0.099868962,0,2,70.05097371
1,tmr,21,785.6069491,875.1446427,15.8807475,3.655649941,2.922207874,10.27430571,0,0,7.0.2,786,875,16,11,1982.306257,0.47983942,2149.038272,0.52016058,1,0.169380442,0.507943796,-0.113278345,0,1,70.05097371
1,tmr,22,710.3051746,940.6555417,18.04122216,5.199658766,3.274151016,9.75744199,0,0,7.0.2,710,941,18,,,,,,,,,,,,
1,tmrfret,1,616.6085535,43.92471248,9.443911618,5.375016731,4.49042972,16.84837278,0,0,7.0.2,617,44,9,6,851.2474184,0.23192595,2820.358526,0.76807405,2,-0.716936245,-0.981977216,-0.505831623,0,-1,
1,tmrfret,1,567.7703873,89.4657698,10.13249545,4.223648304,4.068233443,11.12503668,0,0,7.0.2,568,89,10,6,3039.748634,0.844374621,560.2513656,0.155625379,2,-0.680816025,-0.53226235,-0.465326692,0,-1,
1,tmrfret,2,809.941179,32.54421381,8.304493518,3.387974375,4.121890408,9.339303255,0,0,7.0.2,810,33,8,12,1128.551214,0.237341077,3627.899477,0.762658923,2,-0.853418306,0.405629412,-0.570209529,0,-1,
1,tmrfret,2,810.8627068,75.04772521,13.58789559,2.813902292,2.745012682,7.345810113,0,0,7.0.2,811,75,14,12,4076.368676,0.97056397,123.6313243,0.02943603,2,-0.669185415,0.510815153,-0.259421172,0,-1,
1,tmrfret,3,484.0868245,98.24065862,11.10611539,4.355467043,3.200120055,8.791564264,0,0,7.0.2,484,98,11,6,731.1958494,0.199095353,2941.54704,0.800904647,2,-0.836604931,-0.03113547,-0.40805493,0,-1,
1,tmrfret,3,421.9737799,104.538679,8.313981029,4.055931825,2.868164063,7.727935006,0,0,7.0.2,422,105,8,6,1807.787507,0.478566215,1971.199592,0.521433785,2,-0.952913066,0.339982921,-0.572298128,0,-1,
1,tmrfret,4,290.522954,168.2600388,10.56474231,3.682496943,3.53106617,6.261128828,0,0,7.0.2,291,168,11,3,1496.206641,0.350551771,2772.219828,0.649448229,2,0.759095264,0.127920295,-0.282291221,0,1,112.5704859
1,tmrfret,4,218.7167308,143.8119548,8.656855438,3.126332942,3.573418024,20.08670905,0,0,7.0.2,219,144,9,3,1476.566128,0.34340508,2824.015611,0.65659492,1,-0.22143619,-0.707618803,-0.394519861,0,2,112.5704859
1,tmrfret,5,950.1169137,153.3561702,14.37515901,3.029730842,3.659588456,11.68021004,0,0,7.0.2,950,153,14,12,1804.801216,0.413999006,2554.728479,0.586000994,1,-0.175122514,-0.718961115,-0.213111559,0,-1,
1,tmrfret,6,543.3075859,228.3095153,9.342451728,3.693163357,2.521880751,25.31858307,0,0,7.0.2,543,228,9,6,1442.077307,0.305939646,3261.985193,0.694060354,1,-0.298035236,0.144423718,-0.511799852,0,-1,
1,tmrfret,6,491.4111523,251.1267802,11.47650778,2.827896202,3.140507811,9.427042356,0,0,7.0.2,491,251,11,6,3191.299471,0.867619642,487.7245319,0.132380358,1,-0.340036879,0.522797679,-0.386267143,0,-1,
1,tmrfret,7,668.0043428,246.7850071,11.59262935,4.585405298,2.819591841,36.94144695,0,0,7.0.2,668,247,12,6,101.6077432,0.005566145,18123.09586,0.994433855,1,0.03326975,-0.479555297,-0.379436462,0,-1,
1,tmrfret,7,573.7392189,249.2207309,14.74743425,2.641036575,2.838573769,10.61213631,0,0,7.0.2,574,249,15,6,416.581795,0.061657647,6333.91649,0.938342353,1,-0.165629484,0.055958342,-0.193859703,0,-1,
1,tmrfret,8,899.7188601,331.6317974,12.47084081,3.674452006,3.338187382,27.09234697,0,0,7.0.2,900,332,12,12,838.3199816,0.170918562,4065.808293,0.829081438,2,0.53661974,0.283797742,-0.325130276,0,-1,
1,tmrfret,8,929.8004028,330.6148375,12.0013185,2.721394443,3.116082241,28.06682207,0,0,7.0.2,930,331,12,,,,,,,,,,,,
1,tmrfret,10,761.2907625,459.8511033,14.75106648,4.618379887,3.169064754,10.53872066,0,0,7.0.2,761,460,15,6,1017.854447,0.06729085,14107.16409,0.93270915,2,0.907343602,-0.171194163,-0.193646043,0,-1,
1,tmrfret,10,761.886055,438.5127723,14.46621835,3.763196997,3.22304709,16.76012921,0,0,7.0.2,762,439,14,6,2065.187155,0.153031665,11429.73385,0.846968335,2,0.841581942,-0.257533246,-0.210401815,0,-1,
1,tmrfret,10,753.8852078,445.9483527,14.62216114,3.230649108,2.534269097,24.09448601,0,0,7.0.2,754,446,15,6,1305.420988,0.094522125,12504.53668,0.905477875,2,0.847420329,-0.18395705,-0.20122871,0,-1,
1,tmrfret,10,751.1502701,464.0532949,12.9977878,3.046314023,3.867338022,3.570524927,0,0,7.0.2,751,464,13,6,1076.02499,0.068757919,14573.44101,0.931242081,2,0.898331083,-0.098257433,-0.296780083,0,-1,
1,tmrfret,10,606.2367794,426.1253561,14.0615911,2.149475742,2.879087031,17.36433204,0,0,7.0.2,606,426,14,6,112.852137,0.017857427,6156.0132,0.982142573,1,0.461588223,0.562859062,-0.234203418,0,-1,
1,tmrfret,11,933.839136,360.1775471,14.65883628,4.946697286,3.577823444,44.12131469,0,0,7.0.2,934,360,15,12,1116.043275,0.241336637,3500.848423,0.758663363,2,0.698012401,0.007735931,-0.196424661,0,-1,
1,tmrfret,11,885.7815406,379.0418971,11.86277203,4.410894649,2.921904548,47.03748448,0,0,7.0.2,886,379,12,12,720.6948286,0.164086132,3671.766922,0.835913868,2,0.725297423,0.556001163,-0.360899028,0,-1,
1,tmrfret,12,405.9178095,429.598631,15.7925375,2.767084667,3.278547898,14.34312148,0,0,7.0.2,406,430,16,4,4702.298841,1,0,0,2,0.577212709,0.0927485,-0.050814009,0,1,155.8105087
1,tmrfret,13,295.9436502,483.7837738,10.3025647,4.507775143,3.507811732,4.236340909,0,0,7.0.2,296,484,10,4,3090.76941,0.785204817,845.2281301,0.214795183,1,-0.326609576,0.197429881,-0.373753585,0,2,155.8105087
1,tmrfret,13,263.1246117,432.5359012,11.41129347,3.507775143,3.235972832,11.5500068,0,0,7.0.2,263,433,11,,,,,,,,,,,,
1,tmrfret,13,255.4187644,436.6107488,11.44031336,2.465496164,3.02019366,10.18735212,0,0,7.0.2,255,437,11,,,,,,,,,,,,
1,tmrfret,14,563.9989383,559.7931095,12.83578484,3.491968378,3.231163803,5.181562962,0,0,7.0.2,564,560,13,8,3850.735452,0.842461667,719.8922704,0.157538333,1,-0.398168376,-0.017752326,-0.216815583,0,1,6.019035341
1,tmrfret,14,566.8389551,558.2307397,12.65738913,3.290532712,3.370775145,24.94282518,0,0,7.0.2,567,558,13,8,3797.21674,0.838868473,729.2511224,0.161131527,1,-0.379637759,-0.067385167,-0.227309448,0,2,6.019035341
