nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
249,27,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,102,523,21,100,517,20,2695,8917,3021,2,21.6333084106445,21.6333084106445
250,27,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,282,654,22,280,653,24,2794,7697,7336,1,5.65685415267944,5.65685415267944
250,27,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,279,626,21,274,625,23,3022,5487,3558,2,28.844409942627,28.844409942627
252,27,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,799,793,22,802,798,23,2216,6290,6364,1,17.6918067932129,17.6918067932129
252,27,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_027.tif,/Volumes/projects/FRET-FISH/iAM602/a594_027.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_027.tif,720,755,23,716,752,21,2182,3552,3085,2,21.3775577545166,21.3775577545166
255,28,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,266,369,27,265,375,28,2587,3759,3997,1,32.2024841308594,32.2024841308594
255,28,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,245,358,25,245,357,22,2955,7394,3537,2,10.6301460266113,10.6301460266113
256,28,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,252,526,20,250,529,18,3184,10537,5253,1,4.12310552597046,4.12310552597046
256,28,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,277,552,22,276,546,21,2206,3586,3757,2,37.6563415527344,37.6563415527344
257,28,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,808,650,22,807,646,20,2065,4000,15814,1,19.7989902496338,19.7989902496338
257,28,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,800,617,20,799,612,18,2315,3459,6801,2,32.5729942321777,32.5729942321777
258,28,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,918,676,17,921,681,17,1942,2981,4629,1,21.0950222015381,21.0950222015381
258,28,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,896,690,21,897,686,23,2459,6153,7221,2,13.0384044647217,13.0384044647217
259,28,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,116,647,20,122,646,19,2309,3898,2948,1,41.0487518310547,41.0487518310547
259,28,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,84,632,21,81,626,21,2287,3168,3416,2,15,15
260,28,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,605,641,25,601,638,23,2384,4383,10879,1,17.4642486572266,17.4642486572266
260,28,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,564,720,25,559,719,23,2184,4445,12393,2,18.3847770690918,18.3847770690918
261,28,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,286,754,19,282,757,17,2987,10733,3539,1,9.84885787963867,9.84885787963867
261,28,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,252,767,21,252,766,24,2990,4655,3187,2,43.5660400390625,43.5660400390625
262,28,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,773,867,21,777,869,19,2586,10066,6382,1,6.08276271820068,6.08276271820068
262,28,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_028.tif,/Volumes/projects/FRET-FISH/iAM602/a594_028.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_028.tif,769,767,22,774,766,24,2442,3727,3717,2,17.0293865203857,17.0293865203857
263,29,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,492,172,25,490,171,26,3078,11395,12883,1,6.40312433242798,6.40312433242798
263,29,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,465,118,26,469,121,24,2544,4309,3825,2,36.4005508422852,36.4005508422852
264,29,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,532,140,28,530,144,26,2652,4203,9832,1,14.7648229598999,14.7648229598999
264,29,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,529,121,23,528,126,21,2582,4042,3378,2,9.43398094177246,9.43398094177246
266,29,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,126,282,25,127,288,24,3387,12744,3293,1,1.41421353816986,1.41421353816986
266,29,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,131,387,23,131,387,20,2613,4382,3134,2,23.7065391540527,23.7065391540527
267,29,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,311,373,22,307,371,24,3503,13232,5970,1,18.9736652374268,18.9736652374268
267,29,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,298,361,30,300,355,31,2292,4238,4227,2,10.4403066635132,10.4403066635132
268,29,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,622,564,35,627,564,33,2492,5074,7045,1,34.985710144043,34.985710144043
268,29,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,666,577,24,661,578,22,2876,5830,30961,2,23.259407043457,23.259407043457
269,29,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,475,533,28,479,535,26,2546,6900,3687,1,43.4165878295898,43.4165878295898
269,29,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,499,514,25,500,514,22,2672,3969,3358,2,17.8885440826416,17.8885440826416
270,29,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,84,579,25,84,584,27,2356,4342,8954,1,55.7853012084961,55.7853012084961
270,29,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,94,552,25,94,553,28,2423,3923,3137,2,36,36
271,29,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,330,653,27,326,648,27,2158,4341,4562,1,37.7359237670898,37.7359237670898
271,29,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,360,650,24,355,650,22,2407,3627,3150,2,28.1602554321289,28.1602554321289
272,29,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,793,673,29,793,672,32,2177,4944,3538,1,41.0121917724609,41.0121917724609
272,29,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,774,709,24,774,710,27,2460,3249,3370,2,14.1421356201172,14.1421356201172
274,29,12,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,381,812,32,379,816,30,2291,4496,9562,1,43.382022857666,43.382022857666
274,29,12,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,371,831,22,368,835,20,2419,3521,3189,2,25.2388591766357,25.2388591766357
275,29,13,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,38,908,22,38,909,25,2951,7613,3032,1,7.07106781005859,7.07106781005859
275,29,13,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,28,856,20,28,855,23,2414,4260,2915,2,10.1980390548706,10.1980390548706
276,29,14,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,695,897,26,699,899,28,2899,8686,3589,1,6.40312433242798,6.40312433242798
276,29,14,2,/Volumes/projects/FRET-FISH/iAM602/a488_029.tif,/Volumes/projects/FRET-FISH/iAM602/a594_029.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_029.tif,631,941,31,632,941,28,2567,3627,7508,2,16.763053894043,16.763053894043
277,30,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,430,56,28,430,51,26,2362,4003,3250,1,16.6433162689209,16.6433162689209
277,30,1,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,481,57,26,477,52,27,2560,4167,3078,2,17.4928550720215,17.4928550720215
278,30,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,358,320,30,355,319,31,3238,9088,9309,1,33.7342567443848,33.7342567443848
278,30,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,344,301,26,341,305,28,2824,4629,3216,2,35.0142822265625,35.0142822265625
279,30,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,618,267,26,620,271,24,2357,4289,6043,1,17.2046508789062,17.2046508789062
279,30,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,574,351,21,578,346,20,4018,16869,3327,2,10.2956304550171,10.2956304550171
283,30,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,169,691,25,166,695,23,2276,4709,3317,1,41.0487518310547,41.0487518310547
283,30,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,138,695,22,138,695,25,3834,15321,4532,2,13.0384044647217,13.0384044647217
285,30,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,81,835,23,76,838,22,2610,7756,5406,1,13.0384044647217,13.0384044647217
285,30,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,153,812,23,152,812,26,2737,7191,3100,2,2.82842707633972,2.82842707633972
286,30,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,439,812,23,434,812,25,2361,4054,3831,1,9.21954441070557,9.21954441070557
286,30,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_030.tif,/Volumes/projects/FRET-FISH/iAM602/a594_030.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_030.tif,440,813,32,440,813,35,3051,10941,4280,2,10.6301460266113,10.6301460266113
288,31,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,484,193,27,484,197,25,2311,3437,13900,1,20.6155281066895,20.6155281066895
288,31,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,496,158,22,495,153,20,2886,9755,3155,2,31.3847103118896,31.3847103118896
290,31,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,528,277,26,531,274,25,3581,18042,7018,1,23.259407043457,23.259407043457
290,31,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,592,344,22,587,340,21,2570,5797,9083,2,15.2315464019775,15.2315464019775
291,31,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,611,546,27,606,546,25,2668,3922,13156,1,47.4130783081055,47.4130783081055
291,31,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,588,560,20,589,560,23,2238,2937,6485,2,24.4131107330322,24.4131107330322
292,31,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,457,610,21,454,607,19,2874,7058,3345,1,17.4642486572266,17.4642486572266
292,31,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,489,638,24,483,640,25,2295,3865,7426,2,38.4707679748535,38.4707679748535
294,31,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,418,795,26,417,790,27,2332,2980,12655,1,22.8035087585449,22.8035087585449
294,31,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,449,805,32,449,804,35,2553,5663,3588,2,45.3982391357422,45.3982391357422
295,31,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,632,977,22,629,978,22,2911,9031,10362,1,5,5
295,31,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_031.tif,/Volumes/projects/FRET-FISH/iAM602/a594_031.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_031.tif,736,878,22,740,881,24,2020,2329,3171,2,4.12310552597046,4.12310552597046
297,32,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,697,311,26,693,312,24,2332,2438,6146,1,14.7648229598999,14.7648229598999
297,32,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,648,317,24,652,318,22,2232,2815,3334,2,15.65247631073,15.65247631073
298,32,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,936,328,25,938,329,23,1885,3223,10860,1,41.1946601867676,41.1946601867676
298,32,3,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,960,324,23,960,320,21,1827,2427,4825,2,36.2353401184082,36.2353401184082
301,32,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,844,456,23,838,457,24,2798,10709,10400,1,3.16227769851685,3.16227769851685
301,32,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,745,511,24,745,518,24,2161,2464,3286,2,24,24
304,32,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,652,947,28,651,952,26,2210,3179,7375,1,32.5729942321777,32.5729942321777
304,32,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_032.tif,/Volumes/projects/FRET-FISH/iAM602/a594_032.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_032.tif,632,968,20,632,967,23,2252,9217,3772,2,5,5
306,33,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,515,322,22,517,319,24,2684,5395,13134,1,38,38
306,33,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,522,300,24,524,294,25,2531,2829,4146,2,29.4278774261475,29.4278774261475
308,33,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,462,430,28,465,434,30,2779,6349,12195,1,20,20
308,33,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,450,397,24,451,402,22,2644,3331,3642,2,30,30
309,33,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,362,483,23,361,487,21,2158,2640,9478,1,42.1900444030762,42.1900444030762
309,33,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,388,478,29,383,479,27,2300,3466,6098,2,16,16
311,33,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,931,601,23,927,603,25,2295,4618,10754,1,7.61577320098877,7.61577320098877
311,33,7,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,945,674,22,949,672,20,2658,9830,3418,2,41.4004821777344,41.4004821777344
312,33,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,428,675,24,424,677,22,2546,5200,15720,1,2.2360680103302,2.2360680103302
312,33,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,408,666,27,403,665,25,2052,2947,6610,2,24.1660919189453,24.1660919189453
314,33,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,262,833,31,256,831,31,2486,4514,3363,1,41.0121917724609,41.0121917724609
314,33,10,2,/Volumes/projects/FRET-FISH/iAM602/a488_033.tif,/Volumes/projects/FRET-FISH/iAM602/a594_033.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_033.tif,234,839,32,229,840,30,2308,4427,8633,2,29.068883895874,29.068883895874
316,34,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,125,240,26,120,241,24,2300,2436,7538,1,3,3
316,34,2,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,107,186,23,108,191,25,1960,2625,3331,2,34.4383506774902,34.4383506774902
318,34,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,303,411,25,307,409,24,3505,12822,3246,1,33.2415390014648,33.2415390014648
318,34,4,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,287,424,31,288,424,34,2874,8375,3954,2,12.7279224395752,12.7279224395752
319,34,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,812,464,28,811,460,26,2270,3365,19411,1,32.3882713317871,32.3882713317871
319,34,5,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,812,432,28,811,428,26,2047,2424,7228,2,14.8660688400269,14.8660688400269
320,34,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,465,606,30,461,609,28,2612,4021,10540,1,16.4924221038818,16.4924221038818
320,34,6,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,473,553,33,469,550,31,2276,2730,5491,2,23,23
322,34,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,196,722,24,200,719,25,2943,8485,5938,1,18.788293838501,18.788293838501
322,34,8,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,214,677,23,215,674,25,2481,2577,6122,2,28.7923603057861,28.7923603057861
323,34,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,644,793,25,650,790,25,2719,5651,3327,1,43.1393089294434,43.1393089294434
323,34,9,2,/Volumes/projects/FRET-FISH/iAM602/a488_034.tif,/Volumes/projects/FRET-FISH/iAM602/a594_034.tif,/Volumes/projects/FRET-FISH/iAM602/a488fret_034.tif,650,814,25,646,811,23,2560,2729,16057,2,30.675724029541,30.675724029541
