nuclei,fov,original_nuclei,n_pairs,DonorFile,AcceptorFile,FretFile,X_A,Y_A,Z_A,X_D,Y_D,Z_D,Fret,Acceptor,Donor,Pair,dlamin_A,dlamin_D
241,19,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,214,794,30,213,794,33,2611,4842,3430,2,30.2654914855957,30.2654914855957
242,19,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,481,819,30,477,814,30,2696,4009,4715,1,25.1793575286865,25.1793575286865
242,19,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_019.tif,/Volumes/projects/FRET-FISH/iAM592/a594_019.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_019.tif,493,853,23,489,856,21,2270,2389,3678,2,29.8328685760498,29.8328685760498
245,20,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,198,127,27,202,126,25,2266,2647,9311,1,4.4721360206604,4.4721360206604
245,20,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,157,140,25,158,140,28,2743,8536,3300,2,44.6542282104492,44.6542282104492
247,20,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,333,344,21,331,348,23,2953,2680,5416,1,15.5241746902466,15.5241746902466
247,20,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,314,354,30,311,350,32,2696,4018,3373,2,4,4
251,20,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,821,590,21,820,596,22,2411,2725,7565,1,51.3127670288086,51.3127670288086
251,20,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,795,588,24,790,587,22,2845,4208,17333,2,26.9258232116699,26.9258232116699
252,20,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,390,574,26,387,574,27,3365,13218,13881,1,18.0277557373047,18.0277557373047
252,20,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,398,626,23,398,627,20,3307,13567,3321,2,20.1246109008789,20.1246109008789
253,20,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,722,665,29,720,671,29,2944,10322,4855,1,26.8700580596924,26.8700580596924
253,20,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,755,650,33,750,650,31,2526,3772,16414,2,30,30
254,20,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,578,709,22,579,704,24,2839,9226,3935,1,32.5729942321777,32.5729942321777
254,20,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,592,689,23,592,690,20,2337,4860,3369,2,23,23
256,20,14,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,168,763,27,163,760,26,2803,3318,6497,1,11.3137083053589,11.3137083053589
256,20,14,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,201,716,27,197,713,25,2318,2902,3501,2,25.4558448791504,25.4558448791504
259,20,17,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,41,959,23,46,959,21,2068,2338,3146,1,27.2946872711182,27.2946872711182
259,20,17,2,/Volumes/projects/FRET-FISH/iAM592/a488_020.tif,/Volumes/projects/FRET-FISH/iAM592/a594_020.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_020.tif,24,991,22,24,992,25,2282,2248,3001,2,20.8806133270264,20.8806133270264
260,21,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,525,134,29,520,135,27,2365,2665,8075,1,19.2093734741211,19.2093734741211
260,21,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,511,115,30,511,116,33,2744,3706,3379,2,41.4366989135742,41.4366989135742
262,21,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,840,405,31,836,403,33,1973,3373,3591,1,40.7062644958496,40.7062644958496
262,21,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,843,431,33,839,434,31,1949,4229,3630,2,25.4950981140137,25.4950981140137
263,21,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,473,436,26,468,435,24,2685,3018,7724,1,35.5105628967285,35.5105628967285
263,21,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,443,394,30,444,394,33,3786,16623,4326,2,24.6981773376465,24.6981773376465
264,21,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,182,614,35,187,613,33,2199,2657,6300,1,7,7
264,21,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,205,514,28,204,509,30,2557,4578,3411,2,7.28010988235474,7.28010988235474
265,21,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,575,605,26,577,599,25,3097,9485,3905,1,14.3178215026855,14.3178215026855
265,21,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,604,545,24,605,545,27,3021,15321,4043,2,4.24264049530029,4.24264049530029
266,21,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,696,620,24,700,621,22,2690,6402,3418,1,9.89949512481689,9.89949512481689
266,21,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,720,572,23,724,567,24,2134,4578,9555,2,21.931713104248,21.931713104248
269,21,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,478,905,25,475,906,26,3214,5683,6317,1,2,2
269,21,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_021.tif,/Volumes/projects/FRET-FISH/iAM592/a594_021.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_021.tif,427,904,29,428,910,28,3467,10015,3754,2,21,21
271,22,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,174,151,29,170,154,27,2299,3008,8425,1,5.65685415267944,5.65685415267944
271,22,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,191,196,29,190,196,32,2610,4269,3054,2,2,2
272,22,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,935,191,22,935,186,20,5030,3459,5336,1,14,14
272,22,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,972,225,33,967,224,31,3638,3075,8612,2,11.4017543792725,11.4017543792725
274,22,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,700,346,32,705,344,31,2121,4848,11842,1,33.5410194396973,33.5410194396973
274,22,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,677,358,33,674,355,31,2222,4397,13090,2,28,28
275,22,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,963,367,30,966,368,28,2368,2788,10871,1,37.3363075256348,37.3363075256348
275,22,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,927,336,24,928,332,26,2807,5675,16504,2,14.7648229598999,14.7648229598999
276,22,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,301,449,25,295,448,26,3171,8684,8304,1,22.8035087585449,22.8035087585449
276,22,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,332,394,25,328,397,23,2563,3712,17509,2,9,9
277,22,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,561,496,24,560,493,26,2988,8647,3497,1,5.38516473770142,5.38516473770142
277,22,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,542,459,23,543,464,21,2670,2934,4409,2,43.8292121887207,43.8292121887207
278,22,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,119,695,21,125,696,22,2267,2667,9026,1,10.7703294754028,10.7703294754028
278,22,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,144,612,26,148,607,25,2462,3540,9707,2,9.48683261871338,9.48683261871338
280,22,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,255,715,29,260,716,27,2279,3787,6066,1,15.65247631073,15.65247631073
280,22,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,274,696,20,274,695,23,2563,6498,3392,2,17.7200450897217,17.7200450897217
281,22,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,511,795,19,514,791,21,2296,2554,4091,1,37.576587677002,37.576587677002
281,22,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,543,805,25,548,804,23,2696,7897,15207,2,11.7046995162964,11.7046995162964
283,22,13,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,471,942,26,469,943,27,2928,8298,11839,1,14.3178215026855,14.3178215026855
283,22,13,2,/Volumes/projects/FRET-FISH/iAM592/a488_022.tif,/Volumes/projects/FRET-FISH/iAM592/a594_022.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_022.tif,451,956,30,451,957,33,2764,5950,3870,2,16.2788200378418,16.2788200378418
284,23,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,511,143,27,508,139,25,2421,3885,9144,1,2.82842707633972,2.82842707633972
284,23,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,507,98,26,507,98,23,2745,7802,3281,2,5.38516473770142,5.38516473770142
288,23,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,454,374,35,449,378,34,2433,2450,3550,1,13.416407585144,13.416407585144
288,23,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,455,363,26,455,362,29,3491,13075,5123,2,5.65685415267944,5.65685415267944
290,23,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,767,656,29,766,652,27,2441,3332,11983,1,9.21954441070557,9.21954441070557
290,23,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,741,654,28,743,660,27,2674,7664,6395,2,26.907247543335,26.907247543335
291,23,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,710,793,22,708,798,21,2476,7110,5336,1,39.0512466430664,39.0512466430664
291,23,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_023.tif,/Volumes/projects/FRET-FISH/iAM592/a594_023.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_023.tif,759,785,22,759,786,19,2250,2307,3539,2,33.2866325378418,33.2866325378418
294,24,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,357,40,22,360,38,24,2561,5330,7118,1,29.1204395294189,29.1204395294189
294,24,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,326,70,23,322,70,25,2511,6964,8134,2,9.05538558959961,9.05538558959961
295,24,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,92,177,25,92,176,22,2777,5174,8815,1,34.1760139465332,34.1760139465332
295,24,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,119,163,18,119,164,21,2910,2561,3200,2,9.89949512481689,9.89949512481689
299,24,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,577,485,25,573,486,24,2952,9378,10576,1,10.2956304550171,10.2956304550171
299,24,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,625,488,20,630,489,22,3813,2583,3901,2,29,29
301,24,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,519,723,34,515,726,32,2887,2902,7569,1,3.60555124282837,3.60555124282837
301,24,8,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,526,637,29,526,637,32,2703,5354,3607,2,3.60555124282837,3.60555124282837
302,24,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,668,773,27,666,770,25,2008,2451,9985,1,4,4
302,24,9,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,690,754,22,685,755,20,2009,2499,6938,2,23,23
303,24,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,571,776,20,575,779,18,2598,2915,3944,1,33.0151481628418,33.0151481628418
303,24,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,565,817,31,565,816,28,2972,3388,11947,2,12.3693170547485,12.3693170547485
304,24,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,577,920,32,575,924,30,2532,6790,7428,1,11.4017543792725,11.4017543792725
304,24,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,520,927,30,524,930,32,2529,3440,5236,2,11.6619033813477,11.6619033813477
305,24,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,880,899,31,882,893,32,1727,2243,5564,1,8,8
305,24,12,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,927,961,45,925,955,44,2064,2184,3379,2,2,2
306,24,13,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,408,911,26,405,913,27,2843,9426,7298,1,12.0830459594727,12.0830459594727
306,24,13,2,/Volumes/projects/FRET-FISH/iAM592/a488_024.tif,/Volumes/projects/FRET-FISH/iAM592/a594_024.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_024.tif,373,928,32,370,927,30,2304,2674,5439,2,32.2024841308594,32.2024841308594
307,25,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,602,392,32,598,391,30,2034,2710,6634,1,41.484935760498,41.484935760498
307,25,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,619,367,24,613,367,25,2944,10332,7918,2,20.5912609100342,20.5912609100342
309,25,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,839,515,26,839,518,24,1978,2615,5766,1,45.4532737731934,45.4532737731934
309,25,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,837,530,32,837,537,32,2126,3080,4061,2,32.8937683105469,32.8937683105469
310,25,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,487,627,23,489,627,25,2865,4307,5797,1,4.24264049530029,4.24264049530029
310,25,4,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,522,646,22,522,645,25,2356,2444,3778,2,11.1803398132324,11.1803398132324
311,25,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,36,694,28,33,695,29,2909,7860,7515,1,8,8
311,25,5,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,57,722,26,57,722,29,2476,6959,3083,2,6.32455539703369,6.32455539703369
312,25,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,292,708,27,289,708,27,3543,10877,13214,1,36.6742401123047,36.6742401123047
312,25,6,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,256,641,22,250,643,23,2281,2639,3301,2,5,5
317,25,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,635,943,33,630,946,32,2536,2760,4082,1,17.0293865203857,17.0293865203857
317,25,11,2,/Volumes/projects/FRET-FISH/iAM592/a488_025.tif,/Volumes/projects/FRET-FISH/iAM592/a594_025.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_025.tif,643,965,29,640,969,27,2500,4962,17392,2,20.3960781097412,20.3960781097412
318,26,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,334,96,26,329,95,24,2468,3868,11215,1,10.7703294754028,10.7703294754028
318,26,1,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,414,34,20,414,34,23,3150,14877,4272,2,9.84885787963867,9.84885787963867
319,26,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,718,149,21,722,149,19,3131,8675,7102,1,27.2029418945312,27.2029418945312
319,26,2,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,749,117,26,746,113,24,2300,2812,8485,2,8,8
320,26,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,146,156,23,149,154,21,3478,10493,3393,1,29,29
320,26,3,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,179,111,21,179,111,24,3557,10341,4123,2,17.2046508789062,17.2046508789062
324,26,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,660,455,20,663,461,20,2671,3486,12866,1,42.7200202941895,42.7200202941895
324,26,7,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,617,394,22,612,395,20,3437,3544,15252,2,20.2484569549561,20.2484569549561
327,26,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,471,583,24,475,584,26,3198,5748,3914,1,45,45
327,26,10,2,/Volumes/projects/FRET-FISH/iAM592/a488_026.tif,/Volumes/projects/FRET-FISH/iAM592/a594_026.tif,/Volumes/projects/FRET-FISH/iAM592/a488fret_026.tif,460,625,21,462,631,22,3252,3067,14755,2,27.2946872711182,27.2946872711182
