File,Channel,Nuclei,x,y,z,Value,FWHM,SNR,Label,dilation,version,xi,yi,zi,cell_ID,lamin_dist,lamin_dist_norm,centr_dist,centr_dist_norm,compartment,xnorm,ynorm,znorm,G1,Allele,angle
1,tmr,9,498.2651462,473.3374354,16.40578535,3.646132564,3.911950994,6.012692245,0,0,7.0.2,498,473,16,6,714.6402254,0.145252316,4201.472887,0.854747684,1,0.001295605,-0.540506136,-0.050784556,0,-1,
1,tmr,9,474.2487879,529.7186512,14.9075483,3.616607446,3.422522201,5.070116222,0,0,7.0.2,474,530,15,6,1503.128702,0.365012787,2615.161287,0.634987213,1,-0.223901868,-0.142874982,-0.138916147,0,-1,
1,tmr,9,468,529,15,2.724621948,2.740011513,2.701264181,0,0,7.0.2,468,529,15,6,1955.735156,0.459081921,2304.365422,0.540918079,1,-0.268319494,-0.15418618,-0.133477812,0,-1,
1,tmr,10,747.8956824,535.4789299,18.84584888,3.727502888,3.016700918,5.572008268,0,0,7.0.2,748,535,19,11,1727.517355,0.491237868,1789.12057,0.508762132,0,-0.378106991,-0.060148423,0.049116858,0,-1,
1,tmr,10,781,472,16,2.408180508,2.852828987,7.068767023,0,0,7.0.2,781,472,16,11,1461.1297,0.396359888,2225.24156,0.603640112,1,-0.089089668,0.003672605,-0.118286017,0,-1,
1,tmr,11,467.9486566,645.7919319,11.63091054,7.204419381,3.752250262,11.95971567,0,0,7.0.2,468,646,12,6,1093.600861,0.257907074,3146.922404,0.742092926,1,-0.376281904,0.716826422,-0.331659545,0,-1,
1,tmr,11,447,619,12,6.093000408,3.74018305,8.069781748,0,0,7.0.2,447,619,12,6,3600,0.854311056,613.9218191,0.145688944,2,-0.502727088,0.49705449,-0.309948401,0,-1,
1,tmr,12,563.5844605,547.4530293,16.64858645,7.121402252,3.708440063,17.73916841,0,0,7.0.2,564,547,17,6,1769.075108,0.412076663,2524.051995,0.587923337,1,0.404241299,0.074475222,-0.036502139,0,-1,
1,tmr,12,552.6329986,621.3765168,17.64409352,3.243687201,4.426505869,12.31709794,0,0,7.0.2,553,621,18,6,2658.013719,0.654452815,1403.377943,0.345547185,0,0.25713546,0.615383709,0.022057101,0,-1,
1,tmr,13,808.264588,555.2926815,12.93533212,4.24127468,3.696847356,12.22771248,0,0,7.0.2,808,555,13,11,1861.902802,0.405506265,2729.011637,0.594493735,1,-0.370370582,0.364660369,-0.298560598,0,-1,
1,tmr,13,803.9917906,550.2258245,14.38068418,2.905179095,2.79378931,2.755802575,0,0,7.0.2,804,550,14,11,1212.29774,0.249476229,3640.661008,0.750523771,1,-0.356881386,0.326256656,-0.213539889,0,-1,
1,tmr,14,251.4206697,669.3344911,16.12229637,6.32997266,3.305214778,19.40301494,0,0,7.0.2,251,669,16,3,3796.387573,0.712572845,1531.341292,0.287427155,1,-0.236579489,-0.50252026,-0.076167797,0,1,106.4701286
1,tmr,14,287.8328645,636.8094988,11.15426072,5.372640057,2.64189788,10.85130018,0,0,7.0.2,288,637,11,3,3346.278216,0.656132984,1753.721784,0.343867016,1,0.169950409,-0.003194708,-0.368405188,0,2,106.4701286
1,tmr,15,705.8439941,598.9003906,13,5.721820005,5.554467515,2.91156018,0,0,7.0.2,706,599,13,11,631.8565913,0.178282672,2912.273406,0.821717328,2,-0.679299545,-0.180381056,-0.294756606,0,-1,
1,tmr,15,709.1184082,595.1221924,15,4.721820005,5.011620271,3.820785376,0,0,7.0.2,709,595,15,11,407.1157474,0.110650614,3272.462774,0.889349386,2,-0.660290916,-0.168379554,-0.177109547,0,-1,
1,tmr,15,737.2270071,647.5257079,14.1117232,3.721820005,3.353575185,9.255739908,0,0,7.0.2,737,648,14,11,1443.736756,0.411027479,2068.883067,0.588972521,2,-0.822081737,0.127645531,-0.229361123,0,-1,
1,tmr,16,846.0314306,754.405853,14.52127662,4.566299742,3.873198537,10.11682464,0,0,7.0.2,846,754,15,12,1305.753993,0.321101579,2758.938223,0.678898421,1,0.082678359,-0.096310774,-0.194271108,0,-1,
1,tmr,17,897.0599976,813.0228271,17,5.295069096,3.469153959,5.731218723,0,0,7.0.2,897,813,17,12,1943.764746,0.495382,1979.996048,0.504618,1,0.284306621,0.640109957,-0.04846385,0,-1,
1,tmr,17,893.7787479,816.4548607,13.49226591,4.295069096,3.289384212,7.678195407,0,0,7.0.2,894,816,13,12,1542.793281,0.369449027,2633.193703,0.630550973,1,0.255816528,0.662781549,-0.254801149,0,-1,
1,tmr,18,705.8946116,844.1175279,16.01252522,3.826996033,3.340820313,7.264616719,0,0,7.0.2,706,844,16,12,172.1112736,0.043299311,3804.252828,0.956700689,2,-1.011493569,0.318999711,-0.106550602,0,-1,
1,tmr,18,717,846,18,2.009761142,2.477889755,6.842247925,0,0,7.0.2,717,846,18,12,1262.418314,0.298402938,2968.164416,0.701597062,2,-0.944169243,0.373524604,0.010359679,0,-1,
1,tmr,19,390.1646548,829.7064441,18.14200649,2.841382094,2.639421465,26.36078341,0,0,7.0.2,390,830,18,5,1680.925571,0.430831985,2220.013701,0.569168015,0,-0.317160037,0.426820333,0.022158927,0,-1,
1,tmr,19,393,778,16,1.98029029,2.575754264,7.0141293,0,0,7.0.2,393,778,16,5,2180.366942,0.570067635,1644.384383,0.429932365,2,-0.779669877,0.150248426,-0.103841455,0,-1,
1,tmr,20,601.8146746,789.4529977,14.21250103,5.900142112,4.650368342,10.43537091,0,0,7.0.2,602,789,14,9,2680.212053,0.532830218,2349.9642,0.467169782,1,0.491571145,-0.389436104,-0.221734285,0,1,135.1291201
1,tmr,20,578,880,13,4.241057384,4.286698409,6.250128245,0,0,7.0.2,578,880,13,9,1453.444185,0.277430816,3785.498646,0.722569184,2,-0.697714098,-0.104886488,-0.293057876,0,2,135.1291201
1,tmr,21,235,803,14,4.497063207,3.513214073,3.202537586,0,0,7.0.2,235,803,14,,,,,,,,,,,,
1,tmr,22,418.56516,864.9328626,14.78508483,4.157688222,3.253200276,4.848779788,0,0,7.0.2,419,865,15,5,397.1329638,0.085977956,4221.309611,0.914022044,1,0.083239296,0.169402394,-0.175307053,0,-1,
1,tmr,23,322.1000061,878.8133545,33,4.139173609,2.860678225,7.223202517,0,0,7.0.2,322,879,33,,,,,,,,,,,,
1,tmr,23,303,871,14,3.139173609,2.24298702,5.768090168,0,0,7.0.2,303,871,14,,,,,,,,,,,,
1,tmr,24,803.7768935,945.0758455,14.23446039,2.565894182,3.226786782,6.216694932,0,0,7.0.2,804,945,14,13,2760.708767,0.635915111,1581.227967,0.364084889,1,0.431733958,-0.018943396,-0.177557663,0,1,4.414863159
